65
19	28
4	4
5	4
5	2
13	3
5	2
4	1
5	2
5	2
5	3
4	3
4	1
6	3
6	6
5	2
4	1
5	2
5	1
5	2
4	2
4	2
4	2
5	3
4	2
4	2
5	2
5	2
5	2
5	4
4	1
5	2
5	2
5	1
5	1
5	2
5	16
5	3
5	2
5	2
3	1
5	2
4	1
6	2
4	2
5	2
4	2
6	2
4	2
4	1
4	2
5	2
5	2
6	2
4	2
4	1
5	2
5	2
4	1
5	1
4	2
4	2
4	2
7	5
4	2
4	1
6	2
4	1
3	2
5	4
6	2
5	1
5	2
5	2
5	8
5	1
5	2
3	1
5	2
4	1
5	2
4	1
6	2
4	1
3	1
5	2
4	3
5	2
4	3
5	1
5	2
4	1
4	2
6	2
5	2
4	1
4	1
3	1
5	1
4	2
4	1
